fecha;aœo;mes;ciudad;zona;precipitacion_mm;temp_max;temp_min;humedad;viento_10m;presion;temp_media;rango_termico;indice_calor_aprox;evento_lluvia;humedad_alta;estacion;condicion_climatica
4/12/2016;2016;diciembre;ItagÅ≠;urbana;2,16;20,74;14,58;91,53;0,65;81,64;17,66;6,16;43,4099;VERDADERO;VERDADERO;seca_corta;lluvioso
5/12/2016;2016;diciembre;ItagÅ≠;urbana;7,25;20,47;14,13;92,13;0,67;81,62;17,3;6,34;43,2339;VERDADERO;VERDADERO;seca_corta;lluvioso
6/12/2016;2016;diciembre;Bello;montaœosa;3,97;20;14,87;90,18;0,66;81,6;17,435;5,13;42,7324;VERDADERO;VERDADERO;seca_corta;lluvioso
7/12/2016;2016;diciembre;Medell≠n;urbana;7,47;19,17;14,82;95,36;0,64;81,6;16,995;4,35;44,0158;VERDADERO;VERDADERO;seca_corta;lluvioso
8/12/2016;2016;diciembre;Medell≠n;urbana;9,03;20,31;14,62;91,64;0,6;81,6;17,465;5,69;43,2862;VERDADERO;VERDADERO;seca_corta;lluvioso
9/12/2016;2016;diciembre;ItagÅ≠;urbana;6,79;20,03;14,69;93,57;0,63;81,55;17,36;5,34;43,7971;VERDADERO;VERDADERO;seca_corta;lluvioso
10/12/2016;2016;diciembre;Sabaneta;suburbana;6,12;21,35;15,1;90,33;0,46;81,58;18,225;6,25;43,7119;VERDADERO;VERDADERO;seca_corta;lluvioso
11/12/2016;2016;diciembre;ItagÅ≠;urbana;0,86;22,41;15,09;87,44;0,72;81,6;18,75;7,32;43,1012;VERDADERO;VERDADERO;seca_corta;lluvioso
12/12/2016;2016;diciembre;ItagÅ≠;urbana;0,18;21,87;15,42;87,49;0,53;81,6;18,645;6,45;43,1457;VERDADERO;VERDADERO;seca_corta;lluvioso
13/12/2016;2016;diciembre;Sabaneta;suburbana;2,28;21,38;15,52;89,73;0,55;81,61;18,45;5,86;43,6759;VERDADERO;VERDADERO;seca_corta;lluvioso
14/12/2016;2016;diciembre;Envigado;mixta;0,63;23,13;14,71;86,75;0,53;81,62;18,92;8,42;43,1765;VERDADERO;VERDADERO;seca_corta;lluvioso
15/12/2016;2016;diciembre;Envigado;mixta;1,61;23,08;14,62;87,88;0,8;81,59;18,85;8,46;43,2904;VERDADERO;VERDADERO;seca_corta;lluvioso
16/12/2016;2016;diciembre;ItagÅ≠;urbana;4,15;19,55;14,65;94,79;0,79;81,63;17,1;4,9;43,8277;VERDADERO;VERDADERO;seca_corta;lluvioso
17/12/2016;2016;diciembre;Envigado;mixta;1,9;23,02;14,17;87,37;0,64;81,62;18,595;8,85;42,9791;VERDADERO;VERDADERO;seca_corta;lluvioso
18/12/2016;2016;diciembre;ItagÅ≠;urbana;0,45;23,25;14,87;84,32;0,61;81,59;19,06;8,38;42,4586;VERDADERO;FALSO;seca_corta;lluvioso
19/12/2016;2016;diciembre;Envigado;mixta;2,01;22,88;13,44;87,68;0,98;81,51;18,16;9,44;42,4084;VERDADERO;VERDADERO;seca_corta;lluvioso
20/12/2016;2016;diciembre;Envigado;mixta;16,94;19,08;12,89;87,45;0,68;81,44;15,985;6,19;40,3675;VERDADERO;VERDADERO;seca_corta;lluvioso
21/12/2016;2016;diciembre;Envigado;mixta;9,38;18,95;13,86;92,5;1,19;81,49;16,405;5,09;42,097;VERDADERO;VERDADERO;seca_corta;lluvioso
22/12/2016;2016;diciembre;Sabaneta;suburbana;3,93;21,53;12,72;88,14;0,66;81,56;17,125;8,81;41,7492;VERDADERO;VERDADERO;seca_corta;lluvioso
23/12/2016;2016;diciembre;Bello;montaœosa;4,44;19,77;14,95;93,34;0,47;81,53;17,36;4,82;43,8332;VERDADERO;VERDADERO;seca_corta;lluvioso
24/12/2016;2016;diciembre;Envigado;mixta;3,64;20,76;15,18;88,26;0,29;81,57;17,97;5,58;42,8928;VERDADERO;VERDADERO;seca_corta;lluvioso
25/12/2016;2016;diciembre;Medell≠n;urbana;5,71;21,03;15,4;90,36;0,49;81,53;18,215;5,63;43,6908;VERDADERO;VERDADERO;seca_corta;lluvioso
26/12/2016;2016;diciembre;ItagÅ≠;urbana;3,27;20,63;15,15;90,72;0,62;81,54;17,89;5,48;43,3936;VERDADERO;VERDADERO;seca_corta;lluvioso
27/12/2016;2016;diciembre;Sabaneta;suburbana;2,88;21,54;13,79;87,41;0,45;81,52;17,665;7,75;42,1953;VERDADERO;VERDADERO;seca_corta;lluvioso
28/12/2016;2016;diciembre;Envigado;mixta;1,92;21,67;15,1;91,69;0,53;81,44;18,385;6,57;44,2717;VERDADERO;VERDADERO;seca_corta;lluvioso
29/12/2016;2016;diciembre;Bello;montaœosa;0,84;20,35;15,41;92,95;0,8;81,48;17,88;4,94;43,9935;VERDADERO;VERDADERO;seca_corta;lluvioso
30/12/2016;2016;diciembre;Envigado;mixta;6,66;22,14;14,59;90,91;0,75;81,54;18,365;7,55;43,8403;VERDADERO;VERDADERO;seca_corta;lluvioso
31/12/2016;2016;diciembre;Bello;montaœosa;3,2;22,14;15,11;87,97;0,71;81,6;18,625;7,03;43,1581;VERDADERO;VERDADERO;seca_corta;lluvioso
1/01/2017;2017;enero;ItagÅ≠;urbana;3,3;22,67;14,53;87,85;0,64;81,62;18,6;8,14;43,1425;VERDADERO;VERDADERO;seca_corta;lluvioso
2/01/2017;2017;enero;Bello;montaœosa;4,61;21,72;15,88;90,09;0,59;81,6;18,8;5,84;44,1167;VERDADERO;VERDADERO;seca_corta;lluvioso
3/01/2017;2017;enero;Envigado;mixta;2,48;23,11;14,72;87,29;0,5;81,47;18,915;8,39;43,3707;VERDADERO;VERDADERO;seca_corta;lluvioso
4/01/2017;2017;enero;Medell≠n;urbana;1,39;19,9;14,71;92,3;0,59;81,45;17,305;5,19;43,351;VERDADERO;VERDADERO;seca_corta;lluvioso
5/01/2017;2017;enero;ItagÅ≠;urbana;10,47;19,82;15,02;94,02;0,43;81,46;17,42;4,8;44,1456;VERDADERO;VERDADERO;seca_corta;lluvioso
6/01/2017;2017;enero;Sabaneta;suburbana;0,39;23,1;14,01;85,82;0,78;81,56;18,555;9,09;42,3296;VERDADERO;VERDADERO;seca_corta;lluvioso
7/01/2017;2017;enero;Envigado;mixta;17,18;20,64;14,81;92,07;0,8;81,68;17,725;5,83;43,5481;VERDADERO;VERDADERO;seca_corta;lluvioso
8/01/2017;2017;enero;ItagÅ≠;urbana;3,24;20,53;14,07;91,1;0,81;81,7;17,3;6,46;42,796;VERDADERO;VERDADERO;seca_corta;lluvioso
9/01/2017;2017;enero;Sabaneta;suburbana;2,77;20,25;13,97;92,86;0,86;81,62;17,11;6,28;43,1518;VERDADERO;VERDADERO;seca_corta;lluvioso
10/01/2017;2017;enero;Medell≠n;urbana;0,57;22,37;12,4;86,71;0,77;81,45;17,385;9,97;41,4603;VERDADERO;VERDADERO;seca_corta;lluvioso
11/01/2017;2017;enero;Sabaneta;suburbana;5,5;20,41;14,15;88,72;0,51;81,49;17,28;6,26;42,2006;VERDADERO;VERDADERO;seca_corta;lluvioso
12/01/2017;2017;enero;Bello;montaœosa;3,79;20,85;14,06;89,58;0,54;81,57;17,455;6,79;42,6384;VERDADERO;VERDADERO;seca_corta;lluvioso
13/01/2017;2017;enero;Sabaneta;suburbana;2,15;22,51;14,61;86,74;0,48;81,58;18,56;7,9;42,8482;VERDADERO;VERDADERO;seca_corta;lluvioso
14/01/2017;2017;enero;Sabaneta;suburbana;5,47;22,2;14,91;88,12;0,41;81,47;18,555;7,29;43,3476;VERDADERO;VERDADERO;seca_corta;lluvioso
15/01/2017;2017;enero;Envigado;mixta;12,45;21,8;14,87;88,25;0,73;81,45;18,335;6,93;42,9465;VERDADERO;VERDADERO;seca_corta;lluvioso
16/01/2017;2017;enero;Envigado;mixta;3,51;22,39;14,28;88,57;0,42;81,48;18,335;8,11;43,2691;VERDADERO;VERDADERO;seca_corta;lluvioso
17/01/2017;2017;enero;Envigado;mixta;10;20,47;13,79;91,06;0,56;81,57;17,13;6,68;42,7878;VERDADERO;VERDADERO;seca_corta;lluvioso
18/01/2017;2017;enero;Bello;montaœosa;109,93;19,59;14,86;92,93;0,36;81,57;17,225;4,73;43,6399;VERDADERO;VERDADERO;seca_corta;lluvioso_extremo
19/01/2017;2017;enero;Medell≠n;urbana;30,75;21,13;14,86;90,63;0,55;81,57;17,995;6,27;43,5179;VERDADERO;VERDADERO;seca_corta;lluvioso
20/01/2017;2017;enero;Bello;montaœosa;7,59;21,05;14,47;90,09;0,53;81,61;17,76;6,58;43,1187;VERDADERO;VERDADERO;seca_corta;lluvioso
21/01/2017;2017;enero;ItagÅ≠;urbana;0,38;22,03;12,78;83,85;0,83;81,76;17,405;9,25;40,4945;VERDADERO;FALSO;seca_corta;lluvioso
22/01/2017;2017;enero;Envigado;mixta;0,01;22,77;12,69;78,99;0,52;81,7;17,73;10,08;39,4327;VERDADERO;FALSO;seca_corta;lluvioso
23/01/2017;2017;enero;Bello;montaœosa;0;21,94;13,57;85,45;0,68;81,67;17,755;8,37;41,4775;FALSO;VERDADERO;seca_corta;templado_humedo
24/01/2017;2017;enero;ItagÅ≠;urbana;0,06;20,07;14,26;86,3;0,38;81,71;17,165;5,81;41,378;VERDADERO;VERDADERO;seca_corta;lluvioso
25/01/2017;2017;enero;Medell≠n;urbana;0,02;22,23;12,23;83,49;0,86;81,67;17,23;10;40,1797;VERDADERO;FALSO;seca_corta;lluvioso
26/01/2017;2017;enero;Medell≠n;urbana;1,84;23,48;13,26;84,62;0,73;81,7;18,37;10,22;41,7836;VERDADERO;FALSO;seca_corta;lluvioso
27/01/2017;2017;enero;Sabaneta;suburbana;2,97;21,9;14,82;88,52;0,44;81,67;18,36;7,08;43,2636;VERDADERO;VERDADERO;seca_corta;lluvioso
28/01/2017;2017;enero;Sabaneta;suburbana;2,25;22,75;15,14;89,16;0,63;81,57;18,945;7,61;43,9268;VERDADERO;VERDADERO;seca_corta;lluvioso
29/01/2017;2017;enero;Sabaneta;suburbana;1,5;23,22;14,77;86,34;0,8;81,6;18,995;8,45;42,9272;VERDADERO;VERDADERO;seca_corta;lluvioso
30/01/2017;2017;enero;Bello;montaœosa;0,76;20,1;15,31;92,92;0,72;81,65;17,705;4,79;43,8646;VERDADERO;VERDADERO;seca_corta;lluvioso
31/01/2017;2017;enero;ItagÅ≠;urbana;0,11;22,88;14,64;87,67;0,81;81,64;18,76;8,24;43,1241;VERDADERO;VERDADERO;seca_corta;lluvioso
1/02/2017;2017;febrero;Envigado;mixta;1,37;21,7;14,66;90,27;0,63;81,53;18,18;7,04;43,5281;VERDADERO;VERDADERO;seca_corta;lluvioso
2/02/2017;2017;febrero;Bello;montaœosa;1,57;19,92;14,51;91,79;0,68;81,52;17,215;5,41;43,0297;VERDADERO;VERDADERO;seca_corta;lluvioso
3/02/2017;2017;febrero;Envigado;mixta;0,15;22,95;14,84;84,95;0,77;81,58;18,895;8,11;42,3895;VERDADERO;FALSO;seca_corta;lluvioso
4/02/2017;2017;febrero;Envigado;mixta;2,63;23,35;13,93;86,97;1,15;81,54;18,64;9,42;42,5351;VERDADERO;VERDADERO;seca_corta;lluvioso
5/02/2017;2017;febrero;ItagÅ≠;urbana;1,85;23,4;14,9;83,5;1;81,5;19,15;8,5;42,005;VERDADERO;FALSO;seca_corta;lluvioso
6/02/2017;2017;febrero;ItagÅ≠;urbana;3,6;23,87;14,62;82,93;1,07;81,55;19,245;9,25;41,8629;VERDADERO;FALSO;seca_corta;lluvioso
7/02/2017;2017;febrero;Bello;montaœosa;1,32;24,2;13,77;81,33;0,97;81,53;18,985;10,43;41,1449;VERDADERO;FALSO;seca_corta;lluvioso
8/02/2017;2017;febrero;Sabaneta;suburbana;0,34;24,71;14,5;78,15;0,95;81,57;19,605;10,21;40,7295;VERDADERO;FALSO;seca_corta;lluvioso
9/02/2017;2017;febrero;Sabaneta;suburbana;0,33;23,97;13,9;84,78;0,81;81,65;18,935;10,07;42,3454;VERDADERO;FALSO;seca_corta;lluvioso
10/02/2017;2017;febrero;Sabaneta;suburbana;0,12;23,47;14,79;83,91;0,48;81,63;19,13;8,68;42,4843;VERDADERO;FALSO;seca_corta;lluvioso
11/02/2017;2017;febrero;Envigado;mixta;2,54;22,75;14,28;85,22;0,66;81,58;18,515;8,47;42,1756;VERDADERO;VERDADERO;seca_corta;lluvioso
12/02/2017;2017;febrero;Bello;montaœosa;4,77;20,91;14,54;90,45;0,96;81,53;17,725;6,37;42,9015;VERDADERO;VERDADERO;seca_corta;lluvioso
13/02/2017;2017;febrero;Envigado;mixta;0,47;23,29;11,93;81,51;1,09;81,55;17,61;11,36;39,7453;VERDADERO;FALSO;seca_corta;lluvioso
14/02/2017;2017;febrero;Bello;montaœosa;0;23,68;11,96;79,25;1,12;81,61;17,82;11,72;39,1885;FALSO;FALSO;seca_corta;moderado
15/02/2017;2017;febrero;Sabaneta;suburbana;0;22,76;13,7;79,52;0,8;81,74;18,23;9,06;39,9116;FALSO;FALSO;seca_corta;moderado
16/02/2017;2017;febrero;Bello;montaœosa;2,94;23,44;14,09;81,3;0,84;81,79;18,765;9,35;41,006;VERDADERO;FALSO;seca_corta;lluvioso
17/02/2017;2017;febrero;ItagÅ≠;urbana;5,26;22,98;12,65;81,03;1;81,81;17,815;10,33;39,8549;VERDADERO;FALSO;seca_corta;lluvioso
18/02/2017;2017;febrero;Medell≠n;urbana;2,03;23,28;13,49;84,01;0,63;81,7;18,385;9,79;41,6673;VERDADERO;FALSO;seca_corta;lluvioso
19/02/2017;2017;febrero;Medell≠n;urbana;0,03;23,56;13,52;83,05;0,56;81,71;18,54;10,04;41,5545;VERDADERO;FALSO;seca_corta;lluvioso
20/02/2017;2017;febrero;Bello;montaœosa;0,04;23,47;15,18;84,21;0,66;81,72;19,325;8,29;42,6523;VERDADERO;FALSO;seca_corta;lluvioso
21/02/2017;2017;febrero;ItagÅ≠;urbana;3,01;22,61;15,61;85,44;0,86;81,66;19,11;7;42,7032;VERDADERO;VERDADERO;seca_corta;lluvioso
22/02/2017;2017;febrero;Medell≠n;urbana;6,94;20,15;15,35;91,16;0,7;81,53;17,75;4,8;43,3428;VERDADERO;VERDADERO;seca_corta;lluvioso
23/02/2017;2017;febrero;Sabaneta;suburbana;9,51;22,68;13,09;82,77;0,69;81,6;17,885;9,59;40,7161;VERDADERO;FALSO;seca_corta;lluvioso
24/02/2017;2017;febrero;Medell≠n;urbana;31,07;20,55;14,72;89,23;0,69;81,6;17,635;5,83;42,5979;VERDADERO;VERDADERO;seca_corta;lluvioso
25/02/2017;2017;febrero;Sabaneta;suburbana;2,18;21,25;13,37;84,17;0,73;81,7;17,31;7,88;40,5751;VERDADERO;FALSO;seca_corta;lluvioso
26/02/2017;2017;febrero;Bello;montaœosa;2,59;19,81;13,99;87,69;0,45;81,67;16,9;5,82;41,5227;VERDADERO;VERDADERO;seca_corta;lluvioso
27/02/2017;2017;febrero;Bello;montaœosa;2,32;22,12;14,1;87,83;0,53;81,64;18,11;8,02;42,7229;VERDADERO;VERDADERO;seca_corta;lluvioso
28/02/2017;2017;febrero;Medell≠n;urbana;3,31;19,97;14,57;89,97;0,4;81,64;17,27;5,4;42,6801;VERDADERO;VERDADERO;seca_corta;lluvioso
1/03/2017;2017;marzo;Sabaneta;suburbana;11,14;20,17;14,27;91,31;0,48;81,54;17,22;5,9;43,0163;VERDADERO;VERDADERO;seca_principal;lluvioso
2/03/2017;2017;marzo;Envigado;mixta;2,84;23,7;14,37;84,02;0,51;81,49;19,035;9,33;42,4046;VERDADERO;FALSO;seca_principal;lluvioso
3/03/2017;2017;marzo;Medell≠n;urbana;5,52;21,95;14,82;86,05;0,84;81,58;18,385;7,13;42,1935;VERDADERO;VERDADERO;seca_principal;lluvioso
4/03/2017;2017;marzo;Medell≠n;urbana;0,13;23,84;13,36;84,21;0,83;81,54;18,6;10,48;41,8083;VERDADERO;FALSO;seca_principal;lluvioso
5/03/2017;2017;marzo;Envigado;mixta;4,51;19,86;13,91;91,83;0,73;81,47;16,885;5,95;42,6779;VERDADERO;VERDADERO;seca_principal;lluvioso
6/03/2017;2017;marzo;Sabaneta;suburbana;6,63;21,31;14,16;88,65;0,93;81,48;17,735;7,15;42,3385;VERDADERO;VERDADERO;seca_principal;lluvioso
7/03/2017;2017;marzo;Medell≠n;urbana;9,8;21,89;15,06;91,06;0,62;81,55;18,475;6,83;44,0908;VERDADERO;VERDADERO;seca_principal;lluvioso
8/03/2017;2017;marzo;Bello;montaœosa;11,35;20,21;14,89;91,89;0,53;81,6;17,55;5,32;43,5027;VERDADERO;VERDADERO;seca_principal;lluvioso
9/03/2017;2017;marzo;ItagÅ≠;urbana;5,93;20,85;15,02;92,08;0,64;81,51;17,935;5,83;43,8734;VERDADERO;VERDADERO;seca_principal;lluvioso
10/03/2017;2017;marzo;Medell≠n;urbana;8,03;21,78;15,47;91,04;0,54;81,53;18,625;6,31;44,2902;VERDADERO;VERDADERO;seca_principal;lluvioso
11/03/2017;2017;marzo;Bello;montaœosa;19,54;19,89;15,36;92,69;0,68;81,62;17,625;4,53;43,7367;VERDADERO;VERDADERO;seca_principal;lluvioso
12/03/2017;2017;marzo;Medell≠n;urbana;13,65;19,39;13,78;89,46;0,73;81,66;16,585;5,61;41,5958;VERDADERO;VERDADERO;seca_principal;lluvioso
13/03/2017;2017;marzo;ItagÅ≠;urbana;8,05;20,82;14,72;88,16;0,6;81,64;17,77;6,1;42,4428;VERDADERO;VERDADERO;seca_principal;lluvioso
14/03/2017;2017;marzo;Envigado;mixta;17,43;22,3;13,7;85,6;0,66;81,69;18;8,6;41,786;VERDADERO;VERDADERO;seca_principal;lluvioso
15/03/2017;2017;marzo;ItagÅ≠;urbana;18,16;20,01;14,38;91,42;0,58;81,7;17,195;5,63;42,9576;VERDADERO;VERDADERO;seca_principal;lluvioso
16/03/2017;2017;marzo;Bello;montaœosa;6,24;23,47;14,29;85,19;0,54;81,69;18,88;9,18;42,6147;VERDADERO;VERDADERO;seca_principal;lluvioso
17/03/2017;2017;marzo;ItagÅ≠;urbana;5,35;22,56;14,37;89,64;0,66;81,64;18,465;8,19;43,5842;VERDADERO;VERDADERO;seca_principal;lluvioso
18/03/2017;2017;marzo;ItagÅ≠;urbana;4,86;20,83;15,42;89,59;0,57;81,62;18,125;5,41;43,2907;VERDADERO;VERDADERO;seca_principal;lluvioso
19/03/2017;2017;marzo;Medell≠n;urbana;2,52;20,73;15,04;89,4;0,7;81,67;17,885;5,69;42,897;VERDADERO;VERDADERO;seca_principal;lluvioso
20/03/2017;2017;marzo;Medell≠n;urbana;0,51;20,92;14,97;89,04;0,54;81,7;17,945;5,95;42,9502;VERDADERO;VERDADERO;seca_principal;lluvioso
21/03/2017;2017;marzo;Medell≠n;urbana;0,15;22,04;15,41;86,58;0,43;81,7;18,725;6,63;42,9954;VERDADERO;VERDADERO;seca_principal;lluvioso
22/03/2017;2017;marzo;Sabaneta;suburbana;6,09;20,48;15,86;90,94;0,68;81,64;18,17;4,62;43,7042;VERDADERO;VERDADERO;seca_principal;lluvioso
23/03/2017;2017;marzo;Envigado;mixta;13,74;19,7;14,96;93,16;0,83;81,7;17,33;4,74;43,4918;VERDADERO;VERDADERO;seca_principal;lluvioso
24/03/2017;2017;marzo;Medell≠n;urbana;18,34;19,37;15,39;93,43;0,42;81,7;17,38;3,98;43,9179;VERDADERO;VERDADERO;seca_principal;lluvioso
25/03/2017;2017;marzo;Bello;montaœosa;7,52;22,23;15,08;89,59;0,41;81,64;18,655;7,15;43,9327;VERDADERO;VERDADERO;seca_principal;lluvioso
26/03/2017;2017;marzo;ItagÅ≠;urbana;5,42;19,84;15,1;91,03;0,4;81,65;17,47;4,74;43,2299;VERDADERO;VERDADERO;seca_principal;lluvioso
27/03/2017;2017;marzo;Medell≠n;urbana;2,91;23,49;14,27;84,14;0,56;81,65;18,88;9,22;42,2542;VERDADERO;FALSO;seca_principal;lluvioso
28/03/2017;2017;marzo;Sabaneta;suburbana;4;23,18;15,66;88,83;0,51;81,62;19,42;7,52;44,3769;VERDADERO;VERDADERO;seca_principal;lluvioso
29/03/2017;2017;marzo;Sabaneta;suburbana;15,93;19,72;15,98;93,83;0,55;81,57;17,85;3,74;44,4289;VERDADERO;VERDADERO;seca_principal;lluvioso
30/03/2017;2017;marzo;Bello;montaœosa;31,84;20,53;15;91,77;0,3;81,59;17,765;5,53;43,8391;VERDADERO;VERDADERO;seca_principal;lluvioso
31/03/2017;2017;marzo;Medell≠n;urbana;11,08;21,69;15,35;88,83;0,53;81,65;18,52;6,34;43,4629;VERDADERO;VERDADERO;seca_principal;lluvioso
1/04/2017;2017;abril;Bello;montaœosa;4,34;23,13;15,78;87,03;0,61;81,7;19,455;7,35;43,7479;VERDADERO;VERDADERO;lluviosa;lluvioso
2/04/2017;2017;abril;ItagÅ≠;urbana;1,2;23,74;15,64;85,79;0,61;81,64;19,69;8,1;43,5737;VERDADERO;VERDADERO;lluviosa;lluvioso
3/04/2017;2017;abril;Sabaneta;suburbana;0,01;24,39;15,39;80,91;0,71;81,56;19,89;9;42,0933;VERDADERO;FALSO;lluviosa;lluvioso
4/04/2017;2017;abril;Bello;montaœosa;1,13;23,28;15,22;85,67;0,72;81,54;19,25;8,06;43,0171;VERDADERO;VERDADERO;lluviosa;lluvioso
5/04/2017;2017;abril;Bello;montaœosa;0,98;23,93;16,05;84,25;0,76;81,6;19,99;7,88;43,2605;VERDADERO;FALSO;lluviosa;lluvioso
6/04/2017;2017;abril;Bello;montaœosa;0,18;24,64;15,16;84,01;0,97;81,64;19,9;9,48;42,9443;VERDADERO;FALSO;lluviosa;lluvioso
7/04/2017;2017;abril;Medell≠n;urbana;4,1;23,82;15,89;87,72;0,72;81,57;19,855;7,93;44,2986;VERDADERO;VERDADERO;lluviosa;lluvioso
8/04/2017;2017;abril;Medell≠n;urbana;6,73;19,55;15,12;93,63;0,59;81,51;17,335;4,43;43,8199;VERDADERO;VERDADERO;lluviosa;lluvioso
9/04/2017;2017;abril;ItagÅ≠;urbana;11,61;19,36;15,33;94,61;0,45;81,56;17,345;4,03;44,2513;VERDADERO;VERDADERO;lluviosa;lluvioso
10/04/2017;2017;abril;Envigado;mixta;8,6;20,99;15,17;92,02;0,47;81,51;18,08;5,82;44,1176;VERDADERO;VERDADERO;lluviosa;lluvioso
11/04/2017;2017;abril;Medell≠n;urbana;7,65;21,93;15,34;89,34;0,52;81,49;18,635;6,59;43,7532;VERDADERO;VERDADERO;lluviosa;lluvioso
12/04/2017;2017;abril;Bello;montaœosa;4,79;21,35;14,46;89,48;0,57;81,58;17,905;6,89;43,0344;VERDADERO;VERDADERO;lluviosa;lluvioso
13/04/2017;2017;abril;Sabaneta;suburbana;2,86;23,75;14,85;87,77;0,68;81,51;19,3;8,9;43,7881;VERDADERO;VERDADERO;lluviosa;lluvioso
14/04/2017;2017;abril;Sabaneta;suburbana;5,17;20,1;15,18;91,85;0,89;81,59;17,64;4,92;43,3275;VERDADERO;VERDADERO;lluviosa;lluvioso
15/04/2017;2017;abril;Envigado;mixta;0,43;24,32;14,21;86,38;0,82;81,58;19,265;10,11;43,1964;VERDADERO;VERDADERO;lluviosa;lluvioso
16/04/2017;2017;abril;ItagÅ≠;urbana;0,83;22,63;16,25;86,2;0,56;81,6;19,44;6,38;43,494;VERDADERO;VERDADERO;lluviosa;lluvioso
17/04/2017;2017;abril;ItagÅ≠;urbana;4,05;20,22;16,21;93,59;0,4;81,62;18,215;4,01;44,8197;VERDADERO;VERDADERO;lluviosa;lluvioso
18/04/2017;2017;abril;Bello;montaœosa;12,31;23,66;14,72;85,18;0,47;81,61;19,19;8,94;42,9704;VERDADERO;VERDADERO;lluviosa;lluvioso
19/04/2017;2017;abril;Bello;montaœosa;13,71;19,31;15,95;94,47;0,39;81,66;17,63;3,36;44,5321;VERDADERO;VERDADERO;lluviosa;lluvioso
20/04/2017;2017;abril;Bello;montaœosa;3,78;20,58;14,45;91,64;0,65;81,66;17,515;6,13;43,3012;VERDADERO;VERDADERO;lluviosa;lluvioso
21/04/2017;2017;abril;Envigado;mixta;1,34;22,06;14,72;86,49;0,67;81,69;18,39;7,34;42,4627;VERDADERO;VERDADERO;lluviosa;lluvioso
22/04/2017;2017;abril;Envigado;mixta;0,11;21,98;15,48;89,03;0,45;81,61;18,73;6,5;43,7949;VERDADERO;VERDADERO;lluviosa;lluvioso
23/04/2017;2017;abril;Envigado;mixta;3;23,63;15,46;86,45;0,79;81,58;19,545;8,17;43,5205;VERDADERO;VERDADERO;lluviosa;lluvioso
24/04/2017;2017;abril;Envigado;mixta;5,14;22,5;15,74;89,93;0,63;81,6;19,12;6,76;44,3559;VERDADERO;VERDADERO;lluviosa;lluvioso
25/04/2017;2017;abril;Medell≠n;urbana;1,46;22,61;15,38;90,29;0,86;81,55;18,995;7,23;44,1887;VERDADERO;VERDADERO;lluviosa;lluvioso
26/04/2017;2017;abril;Envigado;mixta;8,69;18,92;15,03;94,42;0,93;81,62;16,975;3,89;43,4826;VERDADERO;VERDADERO;lluviosa;lluvioso
27/04/2017;2017;abril;Sabaneta;suburbana;0,46;24,24;13,78;83,18;0,8;81,6;19,01;10,46;41,8994;VERDADERO;FALSO;lluviosa;lluvioso
28/04/2017;2017;abril;Envigado;mixta;1,6;20,82;15,51;89,98;0,77;81,62;18,165;5,31;43,3194;VERDADERO;VERDADERO;lluviosa;lluvioso
29/04/2017;2017;abril;ItagÅ≠;urbana;4,21;22,93;15,78;88,22;0,77;81,67;19,355;7,15;43,9286;VERDADERO;VERDADERO;lluviosa;lluvioso
30/04/2017;2017;abril;Bello;montaœosa;3,98;20,21;15,53;92,71;0,78;81,7;17,87;4,68;43,9183;VERDADERO;VERDADERO;lluviosa;lluvioso
1/05/2017;2017;mayo;Envigado;mixta;5,17;23,49;14,81;87,63;0,52;81,68;19,15;8,68;43,7039;VERDADERO;VERDADERO;lluviosa;lluvioso
2/05/2017;2017;mayo;ItagÅ≠;urbana;11,57;20,87;15,86;92,35;0,65;81,63;18,365;5,01;44,3855;VERDADERO;VERDADERO;lluviosa;lluvioso
3/05/2017;2017;mayo;Bello;montaœosa;5,88;19,04;15,32;95,4;0,73;81,63;17,18;3,72;44,151;VERDADERO;VERDADERO;lluviosa;lluvioso
4/05/2017;2017;mayo;ItagÅ≠;urbana;2,22;24,26;14,1;85,35;0,6;81,53;19,18;10,16;42,9255;VERDADERO;VERDADERO;lluviosa;lluvioso
5/05/2017;2017;mayo;Medell≠n;urbana;33,83;19,88;15,33;94,46;0,99;81,54;17,605;4,55;44,0838;VERDADERO;VERDADERO;lluviosa;lluvioso
6/05/2017;2017;mayo;Sabaneta;suburbana;11,47;21,22;13,82;87,84;0,61;81,71;17,52;7,4;42,0802;VERDADERO;VERDADERO;lluviosa;lluvioso
7/05/2017;2017;mayo;Envigado;mixta;26,53;20,04;15,45;93,11;0,86;81,65;17,745;4,59;43,8693;VERDADERO;VERDADERO;lluviosa;lluvioso
8/05/2017;2017;mayo;Bello;montaœosa;24,47;20,3;15,79;90,64;0,43;81,64;18,045;4,51;43,6552;VERDADERO;VERDADERO;lluviosa;lluvioso
9/05/2017;2017;mayo;Envigado;mixta;18,14;20,53;15,67;91,35;0,73;81,63;18,1;4,86;43,7345;VERDADERO;VERDADERO;lluviosa;lluvioso
10/05/2017;2017;mayo;Medell≠n;urbana;33,74;21,67;15,17;91,07;0,63;81,7;18,42;6,5;44,0321;VERDADERO;VERDADERO;lluviosa;lluvioso
11/05/2017;2017;mayo;Bello;montaœosa;8,68;20,72;15,78;92,35;0,67;81,72;18,25;4,94;44,2565;VERDADERO;VERDADERO;lluviosa;lluvioso
