fecha,año,mes,ciudad,zona,precipitacion_mm,temp_max,temp_min,humedad,viento_10m,presion,temp_media,rango_termico,indice_calor_aprox,evento_lluvia,humedad_alta,estacion,condicion_climatica
2008-03-28,2008,marzo,Sabaneta,suburbana,0.08,21.1,16.08,84.14,0.6,81.45,18.59,5.020000000000003,41.9362,True,False,seca_principal,lluvioso
2008-03-29,2008,marzo,Itagüí,urbana,7.98,20.88,15.67,88.2,0.48,81.49,18.275,5.209999999999999,43.045,True,True,seca_principal,lluvioso
2008-03-30,2008,marzo,Itagüí,urbana,10.41,18.91,14.12,91.55,0.76,81.54,16.515,4.790000000000001,42.19450000000001,True,True,seca_principal,lluvioso
2008-03-31,2008,marzo,Itagüí,urbana,4.21,21.06,14.24,87.38,0.62,81.51,17.65,6.819999999999999,42.0514,True,True,seca_principal,lluvioso
2008-04-01,2008,abril,Medellín,urbana,3.77,22.15,12.73,78.32,1.14,81.55,17.44,9.419999999999998,38.48759999999999,True,False,lluviosa,lluvioso
2008-04-02,2008,abril,Itagüí,urbana,1.73,20.94,13.96,85.7,0.56,81.51,17.45,6.98,41.33900000000001,True,True,lluviosa,lluvioso
2008-04-03,2008,abril,Itagüí,urbana,0.5,21.43,14.26,83.6,0.78,81.57,17.845,7.17,40.887,True,False,lluviosa,lluvioso
2008-04-04,2008,abril,Bello,montañosa,2.32,21.63,14.0,81.91,0.58,81.63,17.815,7.629999999999999,40.4393,True,False,lluviosa,lluvioso
2008-04-05,2008,abril,Envigado,mixta,0.2,24.05,13.83,79.65,0.62,81.63,18.94,10.22,40.79050000000001,True,False,lluviosa,lluvioso
2008-04-06,2008,abril,Sabaneta,suburbana,0.0,22.87,15.04,82.1,0.25,81.6,18.955,7.830000000000002,41.873,False,False,lluviosa,moderado
2008-04-07,2008,abril,Bello,montañosa,0.14,20.31,15.0,84.51,0.71,81.55,17.655,5.309999999999999,41.0463,True,False,lluviosa,lluvioso
2008-04-08,2008,abril,Sabaneta,suburbana,6.48,23.71,13.81,81.29,0.35,81.49,18.76,9.9,41.34070000000001,True,False,lluviosa,lluvioso
2008-04-09,2008,abril,Medellín,urbana,1.51,19.68,14.76,88.09,0.8,81.49,17.22,4.92,41.72969999999999,True,True,lluviosa,lluvioso
2008-04-10,2008,abril,Sabaneta,suburbana,0.01,19.92,14.88,87.01,0.55,81.46,17.4,5.040000000000001,41.72830000000001,True,True,lluviosa,lluvioso
2008-04-11,2008,abril,Envigado,mixta,5.71,19.0,14.8,88.77,0.78,81.43,16.9,4.199999999999999,41.6481,True,True,lluviosa,lluvioso
2008-04-12,2008,abril,Bello,montañosa,1.23,22.68,13.9,81.99,0.47,81.47,18.29,8.78,41.0177,True,False,lluviosa,lluvioso
2008-04-13,2008,abril,Envigado,mixta,8.92,20.17,14.62,85.46,0.83,81.53,17.395,5.550000000000002,41.0158,True,True,lluviosa,lluvioso
2008-04-14,2008,abril,Bello,montañosa,12.96,19.75,13.96,90.09,0.68,81.58,16.855,5.789999999999999,42.1087,True,True,lluviosa,lluvioso
2008-04-15,2008,abril,Envigado,mixta,4.81,23.3,14.46,85.75,0.52,81.53,18.88,8.84,42.81350000000001,True,True,lluviosa,lluvioso
2008-04-16,2008,abril,Medellín,urbana,0.27,24.76,13.93,79.35,0.88,81.46,19.345,10.83,40.9145,True,False,lluviosa,lluvioso
2008-04-17,2008,abril,Bello,montañosa,0.04,25.28,15.98,77.92,0.96,81.48,20.63,9.3,41.67160000000001,True,False,lluviosa,lluvioso
2008-04-18,2008,abril,Bello,montañosa,0.0,26.16,15.7,75.52,0.9,81.48,20.93,10.46,41.2216,False,False,lluviosa,moderado
2008-04-19,2008,abril,Medellín,urbana,4.7,24.78,16.26,79.08,1.0,81.48,20.52,8.52,41.9164,True,False,lluviosa,lluvioso
2008-04-20,2008,abril,Bello,montañosa,0.9,21.06,15.73,87.62,0.59,81.51,18.395,5.329999999999998,42.89660000000001,True,True,lluviosa,lluvioso
2008-04-21,2008,abril,Envigado,mixta,3.55,24.28,13.46,85.17,0.84,81.5,18.87,10.82,42.3881,True,True,lluviosa,lluvioso
2008-04-22,2008,abril,Envigado,mixta,0.52,22.55,15.4,84.5,0.68,81.5,18.975,7.15,42.384,True,False,lluviosa,lluvioso
2008-04-23,2008,abril,Itagüí,urbana,0.01,23.79,15.57,84.55,0.72,81.49,19.68,8.219999999999999,43.0775,True,False,lluviosa,lluvioso
2008-04-24,2008,abril,Medellín,urbana,2.89,19.37,15.35,93.23,0.56,81.56,17.36,4.020000000000001,43.7339,True,True,lluviosa,lluvioso
2008-04-25,2008,abril,Bello,montañosa,0.44,23.51,14.77,82.9,0.58,81.52,19.14,8.740000000000002,42.091,True,False,lluviosa,lluvioso
2008-04-26,2008,abril,Sabaneta,suburbana,0.05,21.94,15.0,84.52,0.63,81.46,18.47,6.940000000000001,41.92059999999999,True,False,lluviosa,lluvioso
2008-04-27,2008,abril,Bello,montañosa,4.67,20.87,15.1,90.4,0.64,81.51,17.985,5.770000000000001,43.36900000000001,True,True,lluviosa,lluvioso
2008-04-28,2008,abril,Medellín,urbana,0.44,24.21,14.66,82.73,0.56,81.53,19.435,9.55,42.3439,True,False,lluviosa,lluvioso
2008-04-29,2008,abril,Itagüí,urbana,0.0,20.55,16.02,84.64,0.73,81.56,18.285,4.530000000000001,41.7052,False,False,lluviosa,moderado
2008-04-30,2008,abril,Medellín,urbana,0.16,20.42,14.23,87.23,1.02,81.55,17.325,6.190000000000001,41.3969,True,True,lluviosa,lluvioso
2008-05-01,2008,mayo,Bello,montañosa,25.58,21.17,14.03,86.98,1.06,81.52,17.6,7.140000000000002,41.56140000000001,True,True,lluviosa,lluvioso
2008-05-02,2008,mayo,Sabaneta,suburbana,15.31,21.26,14.74,90.33,0.68,81.51,18.0,6.520000000000001,43.3329,True,True,lluviosa,lluvioso
2008-05-03,2008,mayo,Bello,montañosa,3.55,19.46,15.06,92.4,0.48,81.52,17.26,4.4,43.41600000000001,True,True,lluviosa,lluvioso
2008-05-04,2008,mayo,Envigado,mixta,2.77,19.09,14.08,90.35,0.69,81.61,16.585,5.01,41.9175,True,True,lluviosa,lluvioso
2008-05-05,2008,mayo,Itagüí,urbana,0.37,22.24,13.82,85.93,0.66,81.56,18.03,8.419999999999998,41.9249,True,True,lluviosa,lluvioso
2008-05-06,2008,mayo,Bello,montañosa,0.13,21.91,15.06,85.6,0.9,81.51,18.485,6.85,42.103,True,True,lluviosa,lluvioso
2008-05-07,2008,mayo,Envigado,mixta,6.26,24.43,14.16,82.72,0.97,81.44,19.295,10.27,41.9136,True,False,lluviosa,lluvioso
2008-05-08,2008,mayo,Itagüí,urbana,2.2,22.77,15.68,85.55,0.8,81.45,19.225,7.09,42.8965,True,True,lluviosa,lluvioso
2008-05-09,2008,mayo,Bello,montañosa,0.6,24.09,15.59,81.99,0.59,81.54,19.84,8.5,42.4837,True,False,lluviosa,lluvioso
2008-05-10,2008,mayo,Bello,montañosa,1.27,21.99,15.76,81.43,0.51,81.62,18.875,6.229999999999999,41.3899,True,False,lluviosa,lluvioso
2008-05-11,2008,mayo,Sabaneta,suburbana,0.34,21.75,15.45,85.69,0.55,81.67,18.6,6.300000000000001,42.49270000000001,True,True,lluviosa,lluvioso
2008-05-12,2008,mayo,Medellín,urbana,0.04,22.25,15.21,83.93,0.55,81.68,18.73,7.039999999999999,42.04190000000001,True,False,lluviosa,lluvioso
2008-05-13,2008,mayo,Sabaneta,suburbana,0.01,21.97,14.82,78.85,0.88,81.71,18.395,7.149999999999999,39.79949999999999,True,False,lluviosa,lluvioso
2008-05-14,2008,mayo,Itagüí,urbana,0.02,24.54,14.22,77.6,0.69,81.66,19.38,10.32,40.505,True,False,lluviosa,lluvioso
2008-05-15,2008,mayo,Sabaneta,suburbana,1.05,20.76,16.14,87.79,0.55,81.65,18.45,4.620000000000001,43.03570000000001,True,True,lluviosa,lluvioso
2008-05-16,2008,mayo,Bello,montañosa,0.18,22.41,15.28,85.41,0.65,81.64,18.845,7.130000000000001,42.5753,True,True,lluviosa,lluvioso
2008-05-17,2008,mayo,Itagüí,urbana,0.77,20.7,15.41,88.02,0.82,81.62,18.055,5.289999999999999,42.52760000000001,True,True,lluviosa,lluvioso
2008-05-18,2008,mayo,Envigado,mixta,0.66,24.06,15.15,82.12,0.78,81.62,19.605,8.909999999999998,42.1586,True,False,lluviosa,lluvioso
2008-05-19,2008,mayo,Bello,montañosa,14.22,21.72,15.1,90.19,0.69,81.67,18.41,6.619999999999999,43.68970000000001,True,True,lluviosa,lluvioso
2008-05-20,2008,mayo,Bello,montañosa,3.53,20.05,14.47,87.24,0.63,81.72,17.26,5.58,41.6082,True,True,lluviosa,lluvioso
2008-05-21,2008,mayo,Itagüí,urbana,0.66,20.27,15.09,87.05,0.48,81.64,17.68,5.18,42.0705,True,True,lluviosa,lluvioso
2008-05-22,2008,mayo,Envigado,mixta,3.47,21.94,14.44,87.21,0.52,81.64,18.19,7.500000000000002,42.60530000000001,True,True,lluviosa,lluvioso
2008-05-23,2008,mayo,Bello,montañosa,0.62,21.82,13.58,82.95,0.43,81.68,17.7,8.24,40.7725,True,False,lluviosa,lluvioso
2008-05-24,2008,mayo,Envigado,mixta,0.62,20.71,14.68,87.1,0.77,81.59,17.695,6.030000000000001,41.899,True,True,lluviosa,lluvioso
2008-05-25,2008,mayo,Envigado,mixta,19.56,20.21,13.74,89.31,0.51,81.61,16.975,6.470000000000001,42.0903,True,True,lluviosa,lluvioso
2008-05-26,2008,mayo,Medellín,urbana,11.67,19.13,13.74,92.78,0.57,81.5,16.435,5.389999999999999,42.6534,True,True,lluviosa,lluvioso
2008-05-27,2008,mayo,Sabaneta,suburbana,7.87,19.8,14.77,90.04,0.51,81.47,17.285,5.030000000000001,42.6412,True,True,lluviosa,lluvioso
2008-05-28,2008,mayo,Medellín,urbana,2.19,20.13,13.48,88.84,0.56,81.63,16.805,6.649999999999999,41.7302,True,True,lluviosa,lluvioso
2008-05-29,2008,mayo,Envigado,mixta,0.47,21.02,14.49,86.57,0.64,81.65,17.755,6.529999999999999,41.8751,True,True,lluviosa,lluvioso
2008-05-30,2008,mayo,Itagüí,urbana,0.01,20.75,14.3,83.89,0.46,81.7,17.525,6.449999999999999,40.8867,True,False,lluviosa,lluvioso
2008-05-31,2008,mayo,Envigado,mixta,2.02,21.08,14.55,85.73,0.69,81.7,17.815,6.529999999999998,41.62290000000001,True,True,lluviosa,lluvioso
2008-06-01,2008,junio,Envigado,mixta,0.67,22.98,14.11,83.04,0.69,81.7,18.545,8.870000000000001,41.4652,True,False,seca_principal,lluvioso
2008-06-02,2008,junio,Envigado,mixta,0.06,23.52,14.09,80.52,0.7,81.67,18.805,9.43,40.88659999999999,True,False,seca_principal,lluvioso
2008-06-03,2008,junio,Envigado,mixta,0.03,22.67,14.37,79.54,0.7,81.62,18.52,8.300000000000002,40.27820000000001,True,False,seca_principal,lluvioso
2008-06-04,2008,junio,Sabaneta,suburbana,0.59,24.12,14.64,76.54,0.7,81.56,19.38,9.48,40.1482,True,False,seca_principal,lluvioso
2008-06-05,2008,junio,Envigado,mixta,1.24,21.67,14.85,83.02,0.74,81.62,18.26,6.820000000000002,41.1386,True,False,seca_principal,lluvioso
2008-06-06,2008,junio,Sabaneta,suburbana,0.44,23.15,14.57,80.09,0.61,81.65,18.86,8.579999999999998,40.8627,True,False,seca_principal,lluvioso
2008-06-07,2008,junio,Itagüí,urbana,0.39,21.41,15.24,84.57,0.58,81.61,18.325,6.17,41.82709999999999,True,False,seca_principal,lluvioso
2008-06-08,2008,junio,Bello,montañosa,0.53,24.56,14.97,74.6,0.6,81.59,19.765,9.589999999999998,39.96299999999999,True,False,seca_principal,lluvioso
2008-06-09,2008,junio,Bello,montañosa,1.45,20.86,15.34,84.07,0.57,81.65,18.1,5.52,41.4441,True,False,seca_principal,lluvioso
2008-06-10,2008,junio,Envigado,mixta,0.29,22.58,14.65,84.38,0.57,81.68,18.615,7.929999999999998,42.0614,True,False,seca_principal,lluvioso
2008-06-11,2008,junio,Itagüí,urbana,0.94,20.32,14.65,86.72,0.6,81.66,17.485,5.67,41.68259999999999,True,True,seca_principal,lluvioso
2008-06-12,2008,junio,Medellín,urbana,0.13,24.09,13.87,80.06,0.82,81.62,18.98,10.22,40.8258,True,False,seca_principal,lluvioso
2008-06-13,2008,junio,Bello,montañosa,0.08,24.79,15.33,74.64,0.66,81.53,20.06,9.459999999999999,40.22919999999999,True,False,seca_principal,lluvioso
2008-06-14,2008,junio,Sabaneta,suburbana,7.37,18.89,16.18,88.9,0.65,81.54,17.535,2.710000000000001,42.417,True,True,seca_principal,lluvioso
2008-06-15,2008,junio,Envigado,mixta,7.89,21.86,15.24,87.97,0.68,81.54,18.55,6.619999999999999,43.1041,True,True,seca_principal,lluvioso
2008-06-16,2008,junio,Envigado,mixta,2.3,24.22,15.12,80.87,0.75,81.64,19.67,9.1,41.8321,True,False,seca_principal,lluvioso
2008-06-17,2008,junio,Medellín,urbana,0.03,22.84,14.6,79.96,0.55,81.67,18.72,8.24,40.7218,True,False,seca_principal,lluvioso
2008-06-18,2008,junio,Medellín,urbana,0.29,22.91,14.45,79.53,0.49,81.61,18.68,8.46,40.5819,True,False,seca_principal,lluvioso
2008-06-19,2008,junio,Bello,montañosa,0.43,23.21,15.02,77.82,0.53,81.59,19.115,8.190000000000001,40.4246,True,False,seca_principal,lluvioso
2008-06-20,2008,junio,Sabaneta,suburbana,1.16,23.37,14.73,81.13,0.46,81.59,19.05,8.64,41.5009,True,False,seca_principal,lluvioso
2008-06-21,2008,junio,Itagüí,urbana,3.28,21.38,15.38,86.11,0.61,81.56,18.38,5.999999999999998,42.3693,True,True,seca_principal,lluvioso
2008-06-22,2008,junio,Envigado,mixta,1.94,18.82,14.16,88.61,0.54,81.59,16.49,4.66,41.3533,True,True,seca_principal,lluvioso
2008-06-23,2008,junio,Itagüí,urbana,0.24,22.66,13.64,81.0,0.51,81.65,18.15,9.02,40.523,True,False,seca_principal,lluvioso
2008-06-24,2008,junio,Itagüí,urbana,0.23,22.17,14.73,81.0,0.5,81.69,18.45,7.440000000000001,40.83000000000001,True,False,seca_principal,lluvioso
2008-06-25,2008,junio,Envigado,mixta,2.96,20.19,14.35,84.94,0.77,81.7,17.27,5.840000000000002,40.7612,True,False,seca_principal,lluvioso
2008-06-26,2008,junio,Sabaneta,suburbana,4.17,23.93,13.37,82.43,0.7,81.58,18.65,10.56,41.3619,True,False,seca_principal,lluvioso
2008-06-27,2008,junio,Itagüí,urbana,1.78,23.48,14.71,83.88,0.65,81.59,19.095,8.77,42.3204,True,False,seca_principal,lluvioso
2008-06-28,2008,junio,Itagüí,urbana,0.32,24.07,15.11,79.42,0.76,81.61,19.59,8.96,41.2666,True,False,seca_principal,lluvioso
2008-06-29,2008,junio,Sabaneta,suburbana,0.06,24.97,15.02,76.73,0.83,81.68,19.995,9.95,40.7349,True,False,seca_principal,lluvioso
2008-06-30,2008,junio,Bello,montañosa,0.14,24.26,15.63,74.59,0.83,81.64,19.945,8.63,39.9787,True,False,seca_principal,lluvioso
2008-07-01,2008,julio,Sabaneta,suburbana,0.66,23.8,14.55,76.53,0.65,81.64,19.175,9.25,39.97490000000001,True,False,seca_principal,lluvioso
2008-07-02,2008,julio,Itagüí,urbana,0.18,22.88,15.23,78.81,0.59,81.67,19.055,7.649999999999999,40.6493,True,False,seca_principal,lluvioso
2008-07-03,2008,julio,Sabaneta,suburbana,3.22,23.45,14.02,81.88,0.62,81.73,18.735,9.43,41.3214,True,False,seca_principal,lluvioso
2008-07-04,2008,julio,Itagüí,urbana,2.93,24.05,13.85,80.86,0.75,81.71,18.95,10.2,41.1088,True,False,seca_principal,lluvioso
2008-07-05,2008,julio,Envigado,mixta,1.25,23.59,15.09,76.42,0.59,81.67,19.34,8.5,40.1456,True,False,seca_principal,lluvioso
2008-07-06,2008,julio,Bello,montañosa,0.14,23.11,14.42,78.55,0.57,81.66,18.765,8.69,40.2875,True,False,seca_principal,lluvioso
2008-07-07,2008,julio,Envigado,mixta,3.17,21.35,13.96,82.78,0.85,81.63,17.655,7.390000000000001,40.37740000000001,True,False,seca_principal,lluvioso
2008-07-08,2008,julio,Bello,montañosa,6.08,20.69,14.44,90.7,0.76,81.59,17.565,6.250000000000002,42.96400000000001,True,True,seca_principal,lluvioso
2008-07-09,2008,julio,Envigado,mixta,0.87,20.26,15.23,87.78,0.53,81.59,17.745,5.030000000000001,42.3414,True,True,seca_principal,lluvioso
2008-07-10,2008,julio,Envigado,mixta,0.76,23.72,13.61,76.65,0.69,81.72,18.665,10.11,39.47650000000001,True,False,seca_principal,lluvioso
2008-07-11,2008,julio,Itagüí,urbana,3.81,24.2,14.88,78.46,0.77,81.79,19.54,9.319999999999999,40.89279999999999,True,False,seca_principal,lluvioso
2008-07-12,2008,julio,Itagüí,urbana,2.19,24.84,13.59,75.23,0.78,81.76,19.215,11.25,39.4949,True,False,seca_principal,lluvioso
2008-07-13,2008,julio,Bello,montañosa,0.76,23.97,14.68,78.75,0.46,81.64,19.325,9.29,40.9905,True,False,seca_principal,lluvioso
2008-07-14,2008,julio,Envigado,mixta,0.9,21.76,14.46,81.27,0.39,81.6,18.11,7.300000000000001,40.6561,True,False,seca_principal,lluvioso
2008-07-15,2008,julio,Itagüí,urbana,5.98,20.61,14.7,86.56,0.59,81.69,17.655,5.91,41.80680000000001,True,True,seca_principal,lluvioso
2008-07-16,2008,julio,Itagüí,urbana,6.53,22.09,14.45,86.61,0.61,81.7,18.27,7.640000000000001,42.4243,True,True,seca_principal,lluvioso
2008-07-17,2008,julio,Medellín,urbana,1.18,23.18,14.1,80.86,0.51,81.69,18.64,9.08,40.96680000000001,True,False,seca_principal,lluvioso
2008-07-18,2008,julio,Medellín,urbana,4.67,22.79,14.0,83.42,0.52,81.61,18.395,8.79,41.5596,True,False,seca_principal,lluvioso
2008-07-19,2008,julio,Medellín,urbana,0.76,24.3,14.38,79.23,0.65,81.59,19.34,9.92,41.0309,True,False,seca_principal,lluvioso
2008-07-20,2008,julio,Sabaneta,suburbana,1.6,24.96,14.59,74.75,0.91,81.62,19.775,10.37,39.80549999999999,True,False,seca_principal,lluvioso
2008-07-21,2008,julio,Sabaneta,suburbana,0.34,24.26,14.81,75.77,0.86,81.63,19.535,9.450000000000001,39.93710000000001,True,False,seca_principal,lluvioso
2008-07-22,2008,julio,Medellín,urbana,2.25,22.8,14.96,71.99,1.0,81.62,18.88,7.84,37.9367,True,False,seca_principal,lluvioso
2008-07-23,2008,julio,Medellín,urbana,1.0,25.11,13.06,71.33,1.01,81.63,19.085,12.05,37.91690000000001,True,False,seca_principal,lluvioso
2008-07-24,2008,julio,Envigado,mixta,0.25,26.39,14.64,67.42,0.84,81.64,20.515,11.75,38.1756,True,False,seca_principal,lluvioso
2008-07-25,2008,julio,Itagüí,urbana,1.98,25.59,15.24,71.84,0.69,81.68,20.415,10.35,39.63920000000001,True,False,seca_principal,lluvioso
2008-07-26,2008,julio,Bello,montañosa,3.33,23.05,14.36,82.64,0.86,81.65,18.705,8.690000000000001,41.3742,True,False,seca_principal,lluvioso
2008-07-27,2008,julio,Envigado,mixta,1.97,24.67,13.34,77.55,0.85,81.65,19.005,11.33,40.00150000000001,True,False,seca_principal,lluvioso
2008-07-28,2008,julio,Bello,montañosa,0.49,25.08,14.2,73.0,0.73,81.69,19.64,10.88,39.219,True,False,seca_principal,lluvioso
2008-07-29,2008,julio,Medellín,urbana,0.33,24.82,14.94,73.37,0.56,81.7,19.88,9.88,39.7001,True,False,seca_principal,lluvioso
2008-07-30,2008,julio,Bello,montañosa,0.06,24.79,15.71,74.4,0.64,81.63,20.25,9.079999999999998,40.35400000000001,True,False,seca_principal,lluvioso
2008-07-31,2008,julio,Sabaneta,suburbana,0.01,20.24,14.91,83.09,0.64,81.58,17.575,5.329999999999998,40.5467,True,False,seca_principal,lluvioso
2008-08-01,2008,agosto,Envigado,mixta,0.0,23.22,14.58,77.21,0.55,81.6,18.9,8.639999999999999,39.9943,False,False,seca_principal,moderado
2008-08-02,2008,agosto,Medellín,urbana,0.0,21.78,15.05,79.81,0.55,81.58,18.415,6.73,40.36730000000001,False,False,seca_principal,moderado
2008-08-03,2008,agosto,Itagüí,urbana,0.61,22.61,14.81,79.26,0.65,81.52,18.71,7.799999999999999,40.41080000000001,True,False,seca_principal,lluvioso
2008-08-04,2008,agosto,Sabaneta,suburbana,0.32,25.64,15.27,70.19,0.63,81.52,20.455,10.37,39.1767,True,False,seca_principal,lluvioso
2008-08-05,2008,agosto,Sabaneta,suburbana,2.25,24.59,14.69,74.56,0.68,81.54,19.64,9.9,39.7688,True,False,seca_principal,lluvioso
2008-08-06,2008,agosto,Envigado,mixta,2.29,24.5,14.89,75.29,0.82,81.56,19.695,9.61,39.9667,True,False,seca_principal,lluvioso
2008-08-07,2008,agosto,Medellín,urbana,0.96,25.97,13.61,70.33,1.08,81.51,19.79,12.36,38.2429,True,False,seca_principal,lluvioso
2008-08-08,2008,agosto,Bello,montañosa,0.97,26.16,15.57,71.1,0.67,81.52,20.865,10.59,39.859,True,False,seca_principal,lluvioso
2008-08-09,2008,agosto,Bello,montañosa,6.3,24.75,16.05,80.04,0.52,81.61,20.4,8.7,42.4492,True,False,seca_principal,lluvioso
2008-08-10,2008,agosto,Medellín,urbana,6.58,23.25,15.0,86.77,0.59,81.68,19.125,8.25,43.34610000000001,True,True,seca_principal,lluvioso
2008-08-11,2008,agosto,Medellín,urbana,4.97,22.23,14.78,84.56,0.38,81.7,18.505,7.450000000000001,42.14380000000001,True,False,seca_principal,lluvioso
2008-08-12,2008,agosto,Bello,montañosa,3.39,20.48,15.16,87.99,0.38,81.64,17.82,5.32,42.59070000000001,True,True,seca_principal,lluvioso
2008-08-13,2008,agosto,Itagüí,urbana,0.35,25.05,14.18,74.53,0.62,81.64,19.615,10.87,39.77590000000001,True,False,seca_principal,lluvioso
2008-08-14,2008,agosto,Bello,montañosa,0.14,23.35,14.47,77.63,0.71,81.7,18.91,8.88,40.0309,True,False,seca_principal,lluvioso
2008-08-15,2008,agosto,Itagüí,urbana,0.2,24.15,15.43,74.17,0.68,81.71,19.79,8.719999999999999,39.7901,True,False,seca_principal,lluvioso
2008-08-16,2008,agosto,Bello,montañosa,1.41,22.93,14.47,78.14,0.53,81.72,18.7,8.459999999999999,40.11519999999999,True,False,seca_principal,lluvioso
2008-08-17,2008,agosto,Medellín,urbana,0.06,23.32,14.17,77.5,0.31,81.63,18.745,9.15,40.10300000000001,True,False,seca_principal,lluvioso
2008-08-18,2008,agosto,Sabaneta,suburbana,0.97,20.11,15.33,86.25,0.37,81.6,17.72,4.779999999999999,41.9235,True,True,seca_principal,lluvioso
2008-08-19,2008,agosto,Itagüí,urbana,1.02,21.29,14.57,83.0,0.52,81.66,17.93,6.719999999999999,40.956,True,False,seca_principal,lluvioso
2008-08-20,2008,agosto,Bello,montañosa,0.9,23.2,14.02,77.63,0.58,81.66,18.61,9.18,39.8219,True,False,seca_principal,lluvioso
2008-08-21,2008,agosto,Sabaneta,suburbana,6.36,19.96,14.25,87.1,0.65,81.61,17.105,5.710000000000001,41.393,True,True,seca_principal,lluvioso
2008-08-22,2008,agosto,Sabaneta,suburbana,11.94,21.19,13.55,89.6,0.69,81.6,17.37,7.640000000000001,42.45500000000001,True,True,seca_principal,lluvioso
2008-08-23,2008,agosto,Sabaneta,suburbana,12.8,20.17,13.71,89.61,0.54,81.65,16.94,6.460000000000001,42.13330000000001,True,True,seca_principal,lluvioso
2008-08-24,2008,agosto,Medellín,urbana,4.84,19.78,14.36,88.62,0.55,81.61,17.07,5.420000000000002,41.9296,True,True,seca_principal,lluvioso
2008-08-25,2008,agosto,Envigado,mixta,0.56,22.48,14.09,81.77,0.46,81.65,18.285,8.39,40.9471,True,False,seca_principal,lluvioso
2008-08-26,2008,agosto,Sabaneta,suburbana,0.1,23.3,14.31,75.84,0.65,81.69,18.805,8.99,39.3772,True,False,seca_principal,lluvioso
2008-08-27,2008,agosto,Sabaneta,suburbana,0.0,24.31,14.56,77.56,0.57,81.61,19.435,9.749999999999998,40.6308,False,False,seca_principal,moderado
2008-08-28,2008,agosto,Bello,montañosa,5.05,19.81,14.86,90.54,0.52,81.47,17.335,4.949999999999999,42.8492,True,True,seca_principal,lluvioso
2008-08-29,2008,agosto,Sabaneta,suburbana,2.7,21.7,14.45,84.79,0.73,81.45,18.075,7.25,41.5447,True,False,seca_principal,lluvioso
2008-08-30,2008,agosto,Itagüí,urbana,0.39,21.58,14.51,81.08,0.76,81.48,18.045,7.069999999999999,40.2694,True,False,seca_principal,lluvioso
2008-08-31,2008,agosto,Itagüí,urbana,0.07,25.13,14.33,74.69,0.62,81.51,19.73,10.8,39.94370000000001,True,False,seca_principal,lluvioso
2008-09-01,2008,septiembre,Itagüí,urbana,2.74,22.86,15.87,83.1,0.65,81.53,19.365,6.99,42.333,True,False,seca_principal,lluvioso
2008-09-02,2008,septiembre,Envigado,mixta,9.3,21.25,15.42,90.46,1.06,81.54,18.335,5.83,43.44480000000001,True,True,seca_principal,lluvioso
2008-09-03,2008,septiembre,Medellín,urbana,7.55,20.87,13.64,88.82,1.14,81.58,17.255,7.23,41.7676,True,True,seca_principal,lluvioso
2008-09-04,2008,septiembre,Itagüí,urbana,0.37,21.3,11.76,79.21,0.9,81.59,16.53,9.540000000000001,38.0393,True,False,seca_principal,lluvioso
2008-09-05,2008,septiembre,Sabaneta,suburbana,0.06,24.06,14.3,76.6,0.57,81.6,19.18,9.759999999999998,40.059,True,False,seca_principal,lluvioso
2008-09-06,2008,septiembre,Itagüí,urbana,0.99,25.9,15.06,73.66,0.75,81.6,20.48,10.84,40.26280000000001,True,False,seca_principal,lluvioso
2008-09-07,2008,septiembre,Bello,montañosa,5.47,24.95,14.95,78.77,0.75,81.56,19.95,10.0,41.4191,True,False,seca_principal,lluvioso
2008-09-08,2008,septiembre,Medellín,urbana,0.82,24.7,15.21,75.0,0.83,81.6,19.955,9.489999999999998,40.124,True,False,seca_principal,lluvioso
2008-09-09,2008,septiembre,Itagüí,urbana,0.07,25.59,13.97,70.21,0.98,81.7,19.78,11.62,38.2633,True,False,seca_principal,lluvioso
2008-09-10,2008,septiembre,Envigado,mixta,0.01,26.1,14.16,66.88,1.03,81.7,20.13,11.94,37.47940000000001,True,False,seca_principal,lluvioso
2008-09-11,2008,septiembre,Itagüí,urbana,0.0,25.93,14.59,68.74,0.76,81.7,20.26,11.34,38.4122,False,False,seca_principal,moderado
2008-09-12,2008,septiembre,Sabaneta,suburbana,1.19,24.6,14.55,73.06,0.68,81.62,19.575,10.05,39.20880000000001,True,False,seca_principal,lluvioso
2008-09-13,2008,septiembre,Envigado,mixta,2.78,24.98,14.86,75.89,0.65,81.55,19.92,10.12,40.5087,True,False,seca_principal,lluvioso
2008-09-14,2008,septiembre,Itagüí,urbana,0.68,25.95,15.65,76.93,0.51,81.54,20.8,10.3,41.82990000000001,True,False,seca_principal,lluvioso
2008-09-15,2008,septiembre,Medellín,urbana,0.1,24.07,15.64,76.05,0.45,81.61,19.855,8.43,40.6365,True,False,seca_principal,lluvioso
2008-09-16,2008,septiembre,Itagüí,urbana,2.75,23.36,15.35,78.28,0.78,81.71,19.355,8.01,40.6414,True,False,seca_principal,lluvioso
2008-09-17,2008,septiembre,Medellín,urbana,1.89,25.63,14.1,75.13,1.02,81.69,19.865,11.53,39.9439,True,False,seca_principal,lluvioso
2008-09-18,2008,septiembre,Envigado,mixta,2.99,24.21,14.43,80.34,0.61,81.64,19.32,9.780000000000001,41.4052,True,False,seca_principal,lluvioso
